;concept;origin;pattern;keyword;annotation
1739;person;C2022;klimaskeptiker;Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .;Self
1740;person;C2022;klimaskeptiker;Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .;Self
1742;person;C2022;klimaskeptiker;A . dafür Klimaskeptikern den Mund zu verbieten ( z.B . hier und hier ) dass der MAK- oder inzwischen Arbeitsplatzgrenzwert , nicht für Büroräume gelte .;Self
1743;person;C2022;klimaskeptiker;Bereits auf dem Weg dorthin fielen unserer Klimaskeptikerin mehrere Polizeifahrzeuge in den Nebenstraßen auf .;Self
1746;person;C2022;klimaskeptiker;"Die Psychologie der „ Klimaleugner "" - Teil II Vor kurzem begann ich eine kleine Reihe über die Strategien zur „ psychologischen "" Diffamierung von Klimaskeptikern , die ich mit diesem Artikel fortsetze .";Self
1747;person;C2022;klimaskeptiker;Das muss man mal übersetzen … natürlich ist das spekulativ , aber was soll es anderes heißen als : „ Um Himmels Willen , Campbell , die Klimaskeptiker preisen Ihre Studie über die globale Ergrünung und verweisen außerdem auf meinen Beitrag in der NYT als Stütze .;Self
1749;person;C2022;klimaskeptiker;Zwanzig Klimawissenschaftler , darunter Top UN Wissenschaftler , fordern eine Untersuchung nach RICO der Klimaskeptiker in einem Brief an Obama „ Es soll eine RICO Untersuchung von Unternehmen und anderen Organisationen stattfinden , die das amerikanische Volk wissentlich getäuscht haben , über die Risiken des Klimawandels , als Mittel , um Amerikas Reaktion auf den Klimawandel zu verhindern .;Self
1751;person;C2022;klimaskeptiker;' ' Academic ayatollahs ' seek ' a roundup of skeptical scientists ' Öffentlich zurSchaustellen stellen von Klimaskeptikern : Akademische Ayatollahs suchen die Aushebung skeptischer Wissenschaftler .;Self
1752;person;C2022;klimaskeptiker;"' Tables turned : Climate profiteer who asked for RICO investigation of skeptics to be investigated by Congress Durch den Brief an Präsident Obama mit der Forderung von „ Transparenz "" gegen "" Klimaskeptiker "" , könnte ein bekannter Professor der globalen Klimabewegung seinen eigenen fragwürdigen Umgang mit Finanzen herausgestellt haben .";Self
1753;person;C2022;klimaskeptiker;Auch denke ich , das in den USA mit viel härteren Bandagen gekämpft wird und dass sich das auf alle Themen bezieht , also Republikaner gegen Demokraten und nicht nur Klimaskeptiker gegen Katastophenanhänger .;Self
1754;person;C2022;klimaskeptiker;Michael Schnell und Hermann Harde Die Frage , ob Treibhausgase durch ihre bloße Existenz zur Erwärmung der Erde beitragen , spaltet KlimaSkeptiker in zwei Lager , von denen die eine Gruppe einen Einfluss von infrarotaktiven Gasen auf unser Klima grundsätzlich anerkennt , während die andere Gruppe solch einen Einfluss bestreitet und damit die Existenz eines atmosphärischen Treibhauseffektes anzweifelt .;Self
1756;person;C2022;klimaskeptiker;"Viele Klimaskeptiker glauben , dass „ Klimaleugner "" ein Versuch ist , das Konzept der Hinterfragung des Kosens ' mit der „ HolocaustLeugnung "" zu verknüpfen .";Self
1757;person;C2022;klimaskeptiker;"Um nun auch Klimaskeptikern und den der bitteren Klimadiskussion Überdrüssigen ein Vokabular zum Mitreden zu bieten , und nebenher auch mal etwas der Sprachlust zu fröhnen und sich an der Satire als Selbstverteidigung zu vergnügen , sei hier eine hintersinnig aphoristische Erweiterung der KlimaLeidtsilbe - alphabetisch sortiert - angeboten , in der auch die gegenüber der Klimadramatik kritisch Eingestellte ein passendes Ausdrucksmittel finden könnten ( Immerhin - Besser bissig als böse ) . - Ist es nicht auch ganz im Sinne der Klimaverängstigten , an jeder denkbaren Stelle ihren heiligen Inbegriff , „ das Klima auf die Spitze getrieben zu sehen "" ?";Self
1758;person;C2022;klimaskeptiker;Dann kommt noch dazu , daß Sie natürlich nicht die Wissenschaftler von Rang unterschlagen dürfen , die nicht zu den Klimaskeptikern zählen .;Self
1759;person;C2022;klimaskeptiker;Das ist ja offensichtlich - zum Ärger der Klimaskeptiker - die Mehrheit .;Self
1761;person;C2022;klimaskeptiker;Der eigentliche Konflikt passiert jedoch , wenn Klimaskeptiker versuchen , wissenschaftliche Erkenntnisse als subjektive Meinung von Wissenschaftlern darzustellen und den dahinter liegenden wissenschaftlichen Erkennnisprozeß einfach unterschlagen , verumglimpfen oder verleugnen .;Self
1762;person;C2022;klimaskeptiker;Ich kenne keinen in Deutschland , der diskriminiert oder schikaniert wurde ( in dem Sinne , daß dies auch ein Gericht so sehen würde , daß die betroffene Person dies selber so sehen kann , ist verständlich ) - Klimaskeptiker werden in Deutschland doch eher nur belächelt und einfach ignoriert .;Self
1764;person;C2022;klimaskeptiker;Axel Bojanowski , seit Jahren Klimajournalist , antwortete darauf mit der politischen Bewertung , daß da wohl ein Klimaskeptiker am Rohr sei .;Self
1765;person;C2022;klimaskeptiker;"Klimaskeptiker haben keine Chance , weil sie nicht „ aktiv "" an diesem „ Wertschöpfungsprozess "" teilnehmen , sondern nur passiv : Deutschland : kleine CO2Steuer , verschärfter Emissionshandel , EU : kleine CO2Steuer , Emissionshandel usw .";Self
1766;person;C2022;klimaskeptiker;Da zeigen sich halt auch ein paar Charakterzüge , wie sie leider unter Klimaskeptikern häufiger anzutreffen sind .;Self
1767;person;C2022;klimaskeptiker;Nur bin ich notwendigerweise zum entgegengesetzten Urteil wie Sie gekommen , das da lautet , dass die Klimaskeptiker auf dem Holzweg sind .;Self
1768;person;C2022;klimaskeptiker;Diese Website ist doch ein schlagender Beleg dafür , dass sich bei den Klimaskeptikern alle möglichen zwielichtigen Gestalten und Psychopathen herumtreiben und damit meine ich nicht einmal die hier Postenden Klimaskeptiker sondern eine ganze Reihe der Autoren .;Self
1769;person;C2022;klimaskeptiker;Er ist halt so und da sein Urteilsvermögen stark eingeschränkt ist ( wäre er sonst Klimaskeptiker ?;Self
1770;person;C2022;klimaskeptiker;Sieht also ganz danach aus , als hätten die Klimaskeptiker einen weiteren Verbündeten verloren . wie wäre es mal mit Primärliteratur zum Global Cooling ?;Self
1771;person;C2022;klimaskeptiker;Ich hoffe Sie verstehen nun meine Antwort auf Ihre Frage . selbstverständlich ist das auch Propaganda der Klimaskeptiker , dafür spricht schon der Name des Autors : Ulli Kuhlke .;Self
1773;person;C2022;klimaskeptiker;"Tatsache ist und bleibt , dass die von Klimaskeptikern so gerne kolportiere Behauptung : „ Früher haben DIE Wissenschaftler eine Eiszeit prophzeiht und nun behaupten ( die selben ) Wissenschaftler , es würde wärmer "" schlicht und einfach falsch ist . ich habe Ihnen nachgewiesen , dass Wissenschaftler in den 70er Jahren eine Eiszeit prophezeit haben .";Self
1774;person;C2022;klimaskeptiker;Sie haben behauptet , das sei reine Propaganda , die von wenigen Klimaskeptikern erlogen sei .;Self
1775;person;C2022;klimaskeptiker;"„ Den Wissenschaftlern "" pauschal zu unterstellen , sie hätten in den 70er Jahren eine Eiszeit prophezeit , ist reine Propaganda der Klimaskeptiker , von einigen wenigen erlogen und von der Masse der unbedarften Klimaskeptiker dann brav nachgeblökt .";Self
1776;person;C2022;klimaskeptiker;"August unter dem Titel „ Klimawandel und Sommerhitze : Die Gegner machen mobil "" , in der die sogenannten Klimaskeptiker wieder einmal öffentlich vorgeführt werden sollten .";Self
1777;person;C2022;klimaskeptiker;Was mir als Klimaskeptiker schon peinlich ist .;Self
1778;person;C2022;klimaskeptiker;"Endlich : Visualisierte CO2Satellitendaten , die die globalen CO2Konzentrationen zeigen Erik Swenson Aus der Abteilung „ Wenn die Regierung alles versteckt , wird ein Klimaskeptiker es sichtbar machen "" .";Self
1779;person;C2022;klimaskeptiker;Denn erstens ist diese Kampagne wohl kaum nur auf seinem Mist gewachsen , und zweitens geht die Propaganda gegen die Klimaskeptiker munter weiter : « Man erkennt gut , wie die ökoideologisch voreingenommenen Wikipe diaSichter arbeiten , wenn man sich die Zeit nimmt , die begleitenden Auseinandersetzungen zum WikipediaArtikel über das ( klimakritische ) Europäische Institut für Klima und Energie ( EIKE ) einzusehen » , meint dessen Sprecher Professor HorstJoachim Lüdecke .;Self
1780;person;C2022;klimaskeptiker;Ökoaktivisten werfen Klimaskeptikern gerne vor , ihr Geld auf dem Rücken der Umwelt zu verdienen oder von der ErdölLobby geschmiert zu sein .;Self
1782;person;C2022;klimaskeptiker;Klimawahrheiten ex cathedra Auf der Webseite des Umweltbundesamtes wird Klimaskeptikern eingeheizt .;Self
1783;person;C2022;klimaskeptiker;Die Global Warming Policy Foundation , ein britischer Thinktank von Klimaskeptikern , gab Ende zu bedenken : « Eisbohrkerne sind nicht die einzigen Quellen , die Aufschluss über den präindustriellen CO2Gehalt geben .;Self
1784;person;C2022;klimaskeptikerin;Bereits auf dem Weg dorthin fielen unserer Klimaskeptikerin mehrere Polizeifahrzeuge in den Nebenstraßen auf .;Self
1834;person;C2022;klimaverbrecher;Ich gehöre zu den Klimaverbrechern , und bekenne mich schuldig .;Self
558;group;C2022;klimaelite;"Also , wenn sich schon jemand wegen des Weltklimas in die Hosen macht , dann doch bitte nicht einem ruinösen Weg folgen , wie ihn unsere „ Klimaeliten "" wie die Lemminge unentwegt propagieren und vorgeben - diese unsäglichen KlimaDummköpfe !";Exernal
559;group;C2022;klimaelite;Mai : Bei Illner : Habeck , CO2 und die Klimasteuer [ ] EIKE , : Klimamönche * , alternativ : die Klimaelite unserer Behörden [ ] EIKE : Man sollte schon langsam an die nächste Eiszeit denken , denn wenn die neuesten Hypothesen sich als falsch erweisen , kann sie schnell da sein [ ] EIKE : Ein Märchen für unsere lieben Kinder : Konstanz ruft den Klimanotstand aus [ ] EIKE : Grüne Abgeordnete Barbara Höhn durch Fakten widerlegt : Der Hopfenertrag steigt trotz Klimawandel [ ] EIKE : Der Klimawandel bedroht die Wüste Namib - glaubt Deutschlandradio Kultur .;Exernal
560;group;C2022;klimaelite;Sie ist auch nicht das einzige Mitglied der UNKlimaelite , das diese Priorität einräumt .;Exernal
562;group;C2022;klimaelite;"… Der Verzicht auf Kinder ist der Studie zufolge aber bei weitem die wirksamste Klimaschutzmaßnahme . . : Wenigstens bringen die üblichen Maßnahmen kaum Nutzen , womit man endlich weiß , dass man darauf verzichten kann Was für einen Frust müssen die kommunalen Klimamanager * innen nun haben , nachdem sie aus berufenem Mund lesen müssen , dass alle ihre KlimaKasteiungsmaßnahmen eigentlich unnötig waren , EIKE , : Klimamönche * , alternativ : die Klimaelite unserer Behörden , -da sie eine wirklich wirksame nicht berücksichtigt haben : Einfach keine Kinder zu bekommen : Schwedische Studie : [ ] … „ Eine amerikanische Familie , die sich entscheidet , weniger Kinder zu haben , trägt im gleichen Maße zur Verringerung der CO2Emissionen bei wie Heranwachsende , die entscheiden , den Rest ihres Lebens ihre Abfälle systematisch zu recyclen "" , schrieb das ForscherTeam .";Exernal
567;group;C2022;klimaestablishment;Wir verweisen in diesem Zusammenhang auf unseren eigenen Bericht : Lügt uns das westliche KlimaEstablishment an ?;External
568;group;C2022;klimaestablishment;"Welche Angst geht da im „ KlimaEstablishment "" jetzt wohl um ?";External
622;group;C2022;klimagarde;EIKE : Die junge Klimagarde mit der Weltrettungsbibel von Frau Hendricks auf dem Weg zum Train to Bonn Inzwischen sind diese Klimabotschafter * innen dort angekommen und mit Elan aktiv .;External
623;group;C2022;klimagarde;November : Der Train to Bonn ist angekommen - Abschlussinformation EIKE : Die junge Klimagarde mit der Weltrettungsbibel von Frau Hendricks auf dem Weg zum Train to Bonn [ ] EIKE : Staaten für mehr Klimaschutz verklagen ist cool [ ] EIKE : Klimaseniorinnen verklagen die Schweiz wegen Grad - unterstützt von Greenpeace und den Schweizer Grünen [ ] EIKE : Das Europäische Parlament : Durch Folgen des Klimawandels Vertriebenen soll ein spezieller , internationaler Schutzstatus gewährt werden [ ] EIKE .;External
845;person;C2022;klimaikone;Mit von der Runde war auch unsere deutsche Kinderklimaikone und Vielfliegerin Luisa Marie Neubauer .;External
846;person;C2022;klimaikone;"Viele Kritiker der KlimaIkone zeigen ihren Missmut neuerdings auch mit mehr oder weniger stubenreinen FahrzeugAufklebern wie „ Schnüffel an meinem Auspuff , Greta "" oder „ Fuck you Greta .";External
847;person;C2022;klimainsider;Nicht wenige der Klimarealisten , wie z.B . der KlimaInsider und ComputerKlimamodellExperte Dr .;None
867;group;C2022;klimakamarilla;Es braucht integre Forscher aus der gesamten Naturwissenschaft , Wirtschaftswissenschaft und Technik , die von außen die KlimaKamarilla durchleuchten und sich an die Öffentlichkeit wenden , um die ganze Absurdität aufzudecken .;External
1161;group;C2022;klimalobby;"Die Loesung des „ Klimaproblems "" mit GeoEngineering wuerde die Geschaeftsgrundlage der Klimalobby zerstoeren .";External
1162;group;C2022;klimalobby;Seine Liste der Maßnahmen gegen die Klimalobby der Welt schafft eine Hoffnung , die man schon fast resignieren aufgegeben hatte .;External
1163;group;C2022;klimalobby;Alle sind sich einig Eine der häufigsten aber auch verräterischsten Behauptungen der KlimaLobby ist , dass es einen unumstößlichen Konsens von nahezu hundert Prozent aller ernstzunehmenden Wissenschaftler gäbe : Ja , es gibt den Klimawandel , ja , er ist bedrohlich und ja , der Mensch verursacht ihn .;External
1164;group;C2022;klimalobby;Dies setzt zum einen die Kontrolle der Medien durch die Klimalobby voraus , andereseits ist es auch gelungen auf breiter Front Wissenschaftler mit einschlägigen Forschungsaufträgen zu ködern .;External
1165;group;C2022;klimalobby;Die wahre Macht der Klimalobby erkennt man jedoch daran , dass beispielsweise sogar die gesamte Autoindustrie , die ja auch nicht ganz einflußlos ist , in der Frage absurder , technisch nicht realisierbarer Abgasvorschriften vor der Klimalobby zurückgewichen ist und anstatt diesen Unsinn in der Öffentlichkeit zu bekämpfen , lieber Zuflucht zu einer Schwindelsoftware gesucht hat , die ihr dann erst recht auf die Füße gefallen ist .;External
1167;group;C2022;klimalobby;Wesentlich ist also auch die Frage , wer hinter dieser Klimalobby steckt und welche Interessen diese Kreise verfolgen .;External
1168;group;C2022;klimalobby;"Die enormen Kosten der "" Energiewende "" bedeuten auf der anderen Seite aber auch enerme Gewinne für die Klimalobby .";External
1169;group;C2022;klimalobby;Diese Webseite ist auch deshalb notwendig , da es den Anschein hat , dass in der Öffentlichkeit nur solche Gegenargumente zugelassen werden , die die Klimalobby nicht wirklich stören .;External
1171;group;C2022;klimalobby;Die Klimalobby will allerdings nicht solange warten .;External
1172;group;C2022;klimalobby;Wieso ist die Klimalobby so wirkmächtig ?;External
1206;group;C2022;klimamafia;"( Juristen unter den EIKELesern sind herzlich eingeladen , diese Anklage gegen die „ KlimaMafia "" mit den entsprechenden Vorschriften des Strafrechts zu unterlegen !";External
1207;group;C2022;klimamafia;Diese spanische Regierung ist nicht sehr reformfähig , tut alles , was die diktatorische UN will , die Klimamafia von Kant sowieso , ist feige , und steht am .;External
1208;group;C2022;klimamafia;Eine Messtation an einem Vulkan zu errichten impliziert doch vorsätzlichen Betrug , speziell wenn die Daten der Welt als seriös von der Klimamafia um Thunzwerg und Co . hinsichtlich globaler Erwärmung verkauft werden .;External
