,pattern,keyword,concept,origin
1721,klimaskeptiker,"Nachdem hier vor kurzem geschrieben wurde , die „ Klimaskeptiker "" hätten sozusagen alle einen „ Sprung in der Schüssel "" - sogar durch neue „ Studien "" belegt , habe ich jetzt doch eine genauere Beschreibung des Phänomens „ Glaube "" - egal an was , erwartet .",person,C2022
1730,klimaskeptiker,""" Da Annalena Baerbock ( Grüne ) Klimaskeptiker aus Medien ausschließen will ( siehe ) , hiesse das im Klartext , dass diese voellig fehlgeleitete Person auch die wissenschaftlichen Arbeiten , die ich zuvor aufgelistet habe , verbieten lassen wuerde , auf denen sich die sog .",person,C2022
1715,klimaskeptiker,"Viele der hier versammelten Klimaskeptiker scheinen der Meinung zu sein , dass sie allein schon deshalb recht haben , weil sie eine absolute Außenseiterposition vertreten - schließlich war Galilei auch allein auf weiter Flur .",person,C2022
1695,klimaskeptiker,"Ein zweiter Grund , vielleicht der wichtigere , ist der politische Kampf um Ressourcen , Macht oder Einfluß , den Wissenschaftler auch immer austragen müssen , aber nicht in der Zeitung , sondern im Institut oder in der Fakultät : Mit den „ Klimaskeptikern "" haben die „ Coronaskeptiker "" auch gemeinsam , daß sie einen ganzen Berg von Belegen für den Ernst der Bedrohung einfach ignorieren .",person,C2022
1716,klimaskeptiker,"Das hat der gute Roy völlig richtig beobachtet : KlimaSkeptiker „ GLAUBEN "" !",person,C2022
1669,klimaskeptiker,"Mal sieht man uns als Atomlobby , mal als Lobby von Big Coal oder wahlweise Big Oil , und nun als ideologischen Klimaskeptiker Verein .",person,C2022
1743,klimaskeptiker,Bereits auf dem Weg dorthin fielen unserer Klimaskeptikerin mehrere Polizeifahrzeuge in den Nebenstraßen auf .,person,C2022
1687,klimaskeptiker,"Eine eingetretene Erwärmung oder Abkühlung wird durch die beschriebene positive Rückkopplung zusätzlich verstärkt ( siehe auch Antworten auf Fragen von „ Klimaskeptikern "" und Lesern - Stefan Rahmstorf ) "" Ich hebe hervor : „ Weil der Wasserdampf zwar beim natürlichen , jedoch nicht beim anthropogenen Treibhauseffekt die Hauptrolle spielt .",person,C2022
1739,klimaskeptiker,Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .,person,C2022
1747,klimaskeptiker,"Das muss man mal übersetzen … natürlich ist das spekulativ , aber was soll es anderes heißen als : „ Um Himmels Willen , Campbell , die Klimaskeptiker preisen Ihre Studie über die globale Ergrünung und verweisen außerdem auf meinen Beitrag in der NYT als Stütze .",person,C2022
1666,klimaskeptiker,"Kein Wunder also , dass sogenannte „ Klimaskeptiker "" immer wieder feststellen müssen , dass ihre kritischen Beiträge bei Wikipedia systematisch gelöscht werden .",person,C2022
1674,klimaskeptiker,"Merke : Sobald ein Klimaskeptiker ( die ja gar keine richtigen Skeptiker sind sondern Gläubige ) einen Satz in die Tastatur eingibt , offenbahrt er seine Unkenntnis .",person,C2022
1773,klimaskeptiker,"Tatsache ist und bleibt , dass die von Klimaskeptikern so gerne kolportiere Behauptung : „ Früher haben DIE Wissenschaftler eine Eiszeit prophzeiht und nun behaupten ( die selben ) Wissenschaftler , es würde wärmer "" schlicht und einfach falsch ist . ich habe Ihnen nachgewiesen , dass Wissenschaftler in den 70er Jahren eine Eiszeit prophezeit haben .",person,C2022
1719,klimaskeptiker,""" Heißt das , Klimaskeptiker seien Nationalsozialisten oder Mitläufer ?",person,C2022
1726,klimaskeptiker,Klimaskeptiker ( darunter auch Limburg und Luedecke von EIKE ) - unter staendiger Beobachtung von den NGOs .,person,C2022
1752,klimaskeptiker,"' Tables turned : Climate profiteer who asked for RICO investigation of skeptics to be investigated by Congress Durch den Brief an Präsident Obama mit der Forderung von „ Transparenz "" gegen "" Klimaskeptiker "" , könnte ein bekannter Professor der globalen Klimabewegung seinen eigenen fragwürdigen Umgang mit Finanzen herausgestellt haben .",person,C2022
1774,klimaskeptiker,"Sie haben behauptet , das sei reine Propaganda , die von wenigen Klimaskeptikern erlogen sei .",person,C2022
1768,klimaskeptiker,"Diese Website ist doch ein schlagender Beleg dafür , dass sich bei den Klimaskeptikern alle möglichen zwielichtigen Gestalten und Psychopathen herumtreiben und damit meine ich nicht einmal die hier Postenden Klimaskeptiker sondern eine ganze Reihe der Autoren .",person,C2022
1683,klimaskeptiker,"Thomas Stocker ( Schweiz ) : Stocker verschwendet in der Regel keine Zeit mit der Diskussion unbequemer Fakten ( siehe "" IPCCBerichtsChef Thomas Stocker zeigt im WeltwocheInterview unerklärliche Gedächtnislücken : Die Gesprächsanalyse "" ) und hat für Pannen stets Sündenböcke parat ( siehe "" IPCCBerichtsChef Thomas Stocker gibt Klimaskeptikern die Schuld an missglücktem IPCCBerichtsLaunch "" ) .",person,C2022
1696,klimaskeptiker,"Sie wähnen sich auf der "" richtigen "" Seite der Diskussion in ihrem Fachgebiet und benennen Leute , die ihre Ansicht nicht teilen , als Klimaskeptiker .",person,C2022
1744,klimaskeptiker,"Mit wohlgemeinten Season's Greetings an alle : Ein zum heutigen Datum passender philosophischer FAZ - Artikel , der mit seiner Erkenntnis "" Man kann an jemandes Glauben auch nicht glauben "" m.E . auch manchen der in diesem Forum Postenden , ungläubigen KlimaSkeptikern etwas zu bedenken geben kann : sowie allen Lesern von EIKE ein gutes neus Jahr … allen Autoren und Übersetzern sowie den meisten Kommentierenden ein fröhliches neues Jahr !",person,C2022
1762,klimaskeptiker,"Ich kenne keinen in Deutschland , der diskriminiert oder schikaniert wurde ( in dem Sinne , daß dies auch ein Gericht so sehen würde , daß die betroffene Person dies selber so sehen kann , ist verständlich ) - Klimaskeptiker werden in Deutschland doch eher nur belächelt und einfach ignoriert .",person,C2022
1663,klimaskeptiker,Im August dieses Jahres habe ich die schlechte Berichterstattung auf der Website Mashable beklagt über eine vermeintlich bevorstehende HurrikanApokalypse - einschließlich eines schlimmen falschen Zitats von mir in der CartoonRolle als Klimaskeptiker .,person,C2022
1694,klimaskeptiker,"Sie sind der gefaehrlichste Angreifer der Klimaskeptiker , denn Sie schiessen reihenweise Eigentore .",person,C2022
1688,klimaskeptiker,"Denken Sie , Klimaskeptikern zum Schweigen zu bringen ist verfassungswidrig ?",person,C2022
1698,klimaskeptiker,Lawson gründete im Jahre die Global Warming Policy Foundation und ist bekennender Klimaskeptiker .,person,C2022
1676,klimaskeptiker,"Was ich eher traurig finde , ist die unbestreitbare Tatsache , dass Herr Bend hier den allergrößten physikalischen Unsinn äußern kann , aber keiner von den Klimaskeptikern fühlt sich bemüßigt , ihn zu korrigieren .",person,C2022
1763,klimaskeptiker,Dann werden über den neuen Beitrag zum Klimaschutz lesen : „ Den Klimaskeptikern wurde der Strom abgeschaltet und Luisa bekommt als Aktivistin die doppelte Ration !,person,C2022
1662,klimaskeptiker,"Nun gehören wir Klimaskeptiker nicht unbedingt zu den Fans von sozialistischen Theorien , aber der olle Marx hat als Kritiker durchaus schon das ein oder andere richtige gesagt .",person,C2022
1679,klimaskeptiker,So einen Unsinn liest man nicht häufig ( einzige Ausnahme : Websites der Klimaskeptiker ) .,person,C2022
1678,klimaskeptiker,"Oder sollte es etwa daran liegen , dass die hier versammelten Klimaskeptiker selber nicht merken , wenn einer physikalischen Unsinn erzählt ?",person,C2022
1706,klimaskeptiker,"Das Dumme nur , viele werden jetzt glauben , Klimaskeptiker sind vom gleichen Kaliber und reden einfach nur die Problematik klein … Trump hat die Wahl nicht verloren sondern haushoch gewonnen .",person,C2022
1702,klimaskeptiker,"Aber das Lager der Klimaskeptiker wettet eben darauf , daß es genügend viele Dumme gibt , die auf diesen Trick reinfallen und genügend viele irre Wutbürger , denen solche gefakte Parolen gerade recht kommen , um für ihre Aggression eine vermeintliche Rechtfertigung zu haben . „ der Autor , Herr Dr .",person,C2022
1779,klimaskeptiker,"Denn erstens ist diese Kampagne wohl kaum nur auf seinem Mist gewachsen , und zweitens geht die Propaganda gegen die Klimaskeptiker munter weiter : « Man erkennt gut , wie die ökoideologisch voreingenommenen Wikipe diaSichter arbeiten , wenn man sich die Zeit nimmt , die begleitenden Auseinandersetzungen zum WikipediaArtikel über das ( klimakritische ) Europäische Institut für Klima und Energie ( EIKE ) einzusehen » , meint dessen Sprecher Professor HorstJoachim Lüdecke .",person,C2022
1704,klimaskeptiker,"So lautet ein populäres Argument von Klimaskeptikern , die den menschlichen Einfluss auf die globale Erwärmung bezweifeln .",person,C2022
1725,klimaskeptiker,Warum Klimaskeptiker verlieren und wie sie eher ge . . .,person,C2022
1767,klimaskeptiker,"Nur bin ich notwendigerweise zum entgegengesetzten Urteil wie Sie gekommen , das da lautet , dass die Klimaskeptiker auf dem Holzweg sind .",person,C2022
1753,klimaskeptiker,"Auch denke ich , das in den USA mit viel härteren Bandagen gekämpft wird und dass sich das auf alle Themen bezieht , also Republikaner gegen Demokraten und nicht nur Klimaskeptiker gegen Katastophenanhänger .",person,C2022
1766,klimaskeptiker,"Da zeigen sich halt auch ein paar Charakterzüge , wie sie leider unter Klimaskeptikern häufiger anzutreffen sind .",person,C2022
1782,klimaskeptiker,Klimawahrheiten ex cathedra Auf der Webseite des Umweltbundesamtes wird Klimaskeptikern eingeheizt .,person,C2022
1727,klimaskeptiker,"Hier ein paar ergänzende Informationen zu „ KlimaSkeptiker "" ( auch gerne als … Leugner bezeichnet ) kommen öfter zu Wort als Klimaforscher "" .",person,C2022
1673,klimaskeptiker,"„ Sobald ein Klimaskeptiker [ die ja gar keine richtigen Skeptiker sind sondern Gläubige ] einen Satz in die Tastatur eingibt , offenbahrt er seine Unkenntnis "" ( . ff in Vollendung oja , andere für Schwachmaten und sich selbst als King of the world halten , aber bereits mit der simpelsten Rechtsschreibung aufs Kriegsfuß stehen … und was nun Skeptiker oder Gläubige ?",person,C2022
1765,klimaskeptiker,"Klimaskeptiker haben keine Chance , weil sie nicht „ aktiv "" an diesem „ Wertschöpfungsprozess "" teilnehmen , sondern nur passiv : Deutschland : kleine CO2Steuer , verschärfter Emissionshandel , EU : kleine CO2Steuer , Emissionshandel usw .",person,C2022
1750,klimaskeptiker,' Blames skepticism for ' dead children ' ' I am calling you a criminal ' Der landesweit gehörte Moderator und [ fanatischer ] AGW Anhänger Hartmann diskutierte mit CFACT Klimaskeptiker Paul Driessen am .,person,C2022
1732,klimaskeptiker,"Übrigens - wenn man früher „ Klimaskeptiker "" als Suchwort bei Wikipedia eingab , gelangte zum weniger einseitigen Artikel „ Kontroverse um die globale Erwärmung "" Heute gelangt man automatisch zu „ Leugnung der menschengemachten globalen Erwärmung "" .",person,C2022
1741,klimaskeptiker,) Link : Übersetzt von Chris Frey EIKE Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .,person,C2022
1681,klimaskeptiker,"Ersteres stammt von einer GreenpeaceWebsite , die seit Jahren jedwede Bemerkung geflissentlich ausgelassen hat , dass die Klimaskeptiker in irgendeiner Form recht haben könnten : „ Freie Meinungsäußerung kann nicht auf Falschinformation und Propaganda angewendet werden "" .",person,C2022
1705,klimaskeptiker,"[ ] Der Tagesspiegel : Studie widerlegt Argument der Klimaskeptiker Prozent der Erde werden wärmer [ ] EIKE : Die Problematik der Temperaturrekonstruktion Eine beispielhafte Sichtung dazu anhand des Projektes PAGES2k [ ] EIKE : Nächste Pleite : , Globale ' Rekonstruktion PAGES 2K kann den , Hockeyschläger ' nicht bestätigen [ ] Vorgänge im Eis , wenn daran gearbeitet wird ?",person,C2022
1784,klimaskeptikerin,Bereits auf dem Weg dorthin fielen unserer Klimaskeptikerin mehrere Polizeifahrzeuge in den Nebenstraßen auf .,person,C2022
1794,klimaspinner,Klimaspinner schmecken lecker .,person,C2022
1796,klimaspinner,"Ansonsten würde ich vermuten , daß die Klimaspinner eher aus dem schlechtesten Viertel der Absolventen kommen .",person,C2022
1793,klimaspinner,"Abwarten , das gilt nämlich dann , wenns den Klimaspinnern passt .",person,C2022
1801,klimateppich,"Aber wenn man schon mal die Gelegenheit hat seinen sozialen Dreck unter den Klimateppich zu kehren , dann macht man es auch … Und die EnBW , der Stromkonzern der Grünen , geht eh an der „ Energiewende "" kaputt , da kann man vorher auch ruhig noch mal den Mund groß aufmachen .",person,C2022
1802,klimateufel,"Hier kommen die SUVs der Ökobürger ins Spiel … der KlimaTeufel hat Humor , nicht wahr ?",person,C2022
1834,klimaverbrecher,"Ich gehöre zu den Klimaverbrechern , und bekenne mich schuldig .",person,C2022
1911,klimawandler,"Am erstaunlichsten finde ich in diesem Zusammenhang immer wieder , wenn Klimawandler wie Mojib Latif auf einmal eine Welttemperatur mit C angeben .",person,C2022
1908,klimawandler,"Ein Zitat von Michael Crichton beschreibt das Dilemma der Klimawandler und ihrer nur auf Computermodellen beruhenden Angaben und des angeblichen % Konsenses : „ Wenn es Wissenschaft ist , gibt es keinen Konsens .",person,C2022
1915,klimawarner,"Es ist somit zu erwarten , dass den Klimawarnern , die von dem Verschwinden des arktischen Meereises ausgehen , die Argumente abhandenkommen .",person,C2022
1914,klimawarner,Im Weltbild des IPCC und der Klimawarner werden sie jedoch schlicht ignoriert und damit unterschlagen .,person,C2022
1912,klimawarner,Januar : Klimawarner Eckart v .,person,C2022
1916,klimawarner,Oberster Klimawarner S .,person,C2022
1925,klimawendehals,"Es ist zu befürchten , dass sie bei der UN weitermacht … Und der dunkelgrüne KlimaWendehals Lesch ist symptomatisch ( danke für ) : Genau zeitlich richtig zum „ Kipppunkt "" ist er zur „ richtigen "" KlimaSeite gewechselt und gibt seither den KlimaDummschwafler , wie auch das unbestechliche Video deutlich zeigt .",person,C2022
1928,klimazar,"Wie Obamas Klimazar John Podesta erklärte , lässt die neue BidenDirektive , die Weltbank und ähnliche Institutionen von der Finanzierung von Kraftwerken in Übersee auszuschließen , China als Geldgeber für Kohleprojekte „ isoliert "" .",person,C2022
1929,klimazar,""" Verdammte Menschen , die sich immer in das Klima einmischen … zum Beispiel hat unser neuer „ KlimaZar "" John Kerry Häuser , eine Reihe von Autos , eine Yacht und einen Privatjet , und er sagt uns , dass wir den Bus nehmen sollen , um die gefürchtete , „ vom Menschen verursachte Störung des Klimas "" zu vermeiden … aber ich schweife ab .",person,C2022
1930,klimazerstörer,"Das deutsche Volk wird dieses Opfer gerne bringen , denn der Endsieg über den Klimazerstörer CO2 ist nah … Brasilien als Flächenland setzt auf die Wasserkraft und baut sein Kernkraft aus .",person,C2022
1931,klimazeugs,Aber ARDShows und Klimazeugs sind um ein Vielfaches einträglicher . a .,person,C2022
1937,klimazirkus,"Die Potsdämlichen Alarmforscher samt Kollegen sorgen dafür , dass es so bleibt - der Klimazirkus geht munter weiter !",person,C2022
1939,klimazirkus,"Und seither gilt dieses Gebot als Grundlage im Klimazirkus , als Ziel , als Chiffre für das Erreichbare , aber auch als Scheidepunkt für Weltrettung oder Weltuntergang .",person,C2022
1934,klimazirkus,"Auch deshalb ist für den diesen KlimaZirkus die Bezeichnung „ KlimaReligion "" so passend . jetzt kommen auch noch die aus dem Milieu einer über hunderte von Jahren m.E . kriminellen Organisation hervor und maßen sich an zutreffende wissenschaftliche Darlegungen eines sehr guten Journalisten beurteilen zu können .",person,C2022
